DEPARTAMENTO,calendar_start_date,calendar_end_date,Year,dengue_total,Temperature,Rain
ZELAYA CENTRAL,2018-11-11,2018-11-17,2018,26,24.642857142857142,68.2
BILWI,2018-11-18,2018-11-24,2018,14,25.814285714285713,30
BOACO,2018-11-18,2018-11-24,2018,80,23.757142857142856,6.9
CARAZO,2018-11-18,2018-11-24,2018,51,24.02857142857143,6.6
CHINANDEGA,2018-11-18,2018-11-24,2018,56,28.242857142857144,3
CHONTALES,2018-11-18,2018-11-24,2018,28,26.014285714285712,5.3
ESTELI,2018-11-18,2018-11-24,2018,70,22.257142857142856,0.7
GRANADA,2018-11-18,2018-11-24,2018,70,27.15714285714286,7.7
JINOTEGA,2018-11-18,2018-11-24,2018,134,20.599999999999998,10.3
LEON,2018-11-18,2018-11-24,2018,113,28.942857142857143,2.8000000000000003
MADRIZ,2018-11-18,2018-11-24,2018,40,22.67142857142857,3.2
MANAGUA,2018-11-18,2018-11-24,2018,146,27.599999999999998,5.7
MASAYA,2018-11-18,2018-11-24,2018,80,24.814285714285713,13.6
MATAGALPA,2018-11-18,2018-11-24,2018,65,22.742857142857144,5.2
NUEVA SEGOVIA,2018-11-18,2018-11-24,2018,83,23.52857142857143,1.2
REGION AUTONOMA DEL ATLANTICO SUR,2018-11-18,2018-11-24,2018,12,25.67142857142857,90.5
RIO SAN JUAN,2018-11-18,2018-11-24,2018,111,25.685714285714287,41.2
RIVAS,2018-11-18,2018-11-24,2018,61,26.728571428571428,10.299999999999999
ZELAYA CENTRAL,2018-11-18,2018-11-24,2018,50,24.542857142857144,62.1
BILWI,2018-11-25,2018-12-01,2018,13,26.242857142857144,18.6
BOACO,2018-11-25,2018-12-01,2018,74,23.7,2
CARAZO,2018-11-25,2018-12-01,2018,39,23.84285714285714,2.6999999999999997
CHINANDEGA,2018-11-25,2018-12-01,2018,78,27.5,3
CHONTALES,2018-11-25,2018-12-01,2018,38,25.957142857142856,2.3000000000000003
ESTELI,2018-11-25,2018-12-01,2018,33,22,1.9
GRANADA,2018-11-25,2018-12-01,2018,89,26.82857142857143,5.4
JINOTEGA,2018-11-25,2018-12-01,2018,85,20.314285714285713,2.9
LEON,2018-11-25,2018-12-01,2018,236,28.585714285714285,0.2
MADRIZ,2018-11-25,2018-12-01,2018,28,22.37142857142857,2.6
MANAGUA,2018-11-25,2018-12-01,2018,150,27.3,3.9
MASAYA,2018-11-25,2018-12-01,2018,83,24.514285714285712,7.5
MATAGALPA,2018-11-25,2018-12-01,2018,41,22.385714285714286,3.1
NUEVA SEGOVIA,2018-11-25,2018-12-01,2018,71,23.242857142857144,2
REGION AUTONOMA DEL ATLANTICO SUR,2018-11-25,2018-12-01,2018,10,26.15714285714286,87.6
RIO SAN JUAN,2018-11-25,2018-12-01,2018,87,25.457142857142856,45.6
RIVAS,2018-11-25,2018-12-01,2018,31,26.442857142857143,10.4
ZELAYA CENTRAL,2018-11-25,2018-12-01,2018,34,24.485714285714288,40
BILWI,2018-12-02,2018-12-08,2018,13,25.87142857142857,36.8
BOACO,2018-12-02,2018-12-08,2018,79,22.985714285714284,12.5
CARAZO,2018-12-02,2018-12-08,2018,47,23.242857142857144,9.9
CHINANDEGA,2018-12-02,2018-12-08,2018,72,27.8,1.8
CHONTALES,2018-12-02,2018-12-08,2018,27,25.3,5
ESTELI,2018-12-02,2018-12-08,2018,27,21.6,2.5
GRANADA,2018-12-02,2018-12-08,2018,86,26.34285714285714,10.7
JINOTEGA,2018-12-02,2018-12-08,2018,64,19.84285714285714,14.6
LEON,2018-12-02,2018-12-08,2018,409,28.67142857142857,1
MADRIZ,2018-12-02,2018-12-08,2018,21,22.042857142857144,7.9
MANAGUA,2018-12-02,2018-12-08,2018,181,26.885714285714286,7.8
MASAYA,2018-12-02,2018-12-08,2018,56,24,9.9
MATAGALPA,2018-12-02,2018-12-08,2018,66,21.9,10.1
NUEVA SEGOVIA,2018-12-02,2018-12-08,2018,76,23.12857142857143,3.1999999999999997
REGION AUTONOMA DEL ATLANTICO SUR,2018-12-02,2018-12-08,2018,5,25.614285714285714,70.5
RIO SAN JUAN,2018-12-02,2018-12-08,2018,82,24.942857142857143,28.1
RIVAS,2018-12-02,2018-12-08,2018,40,26.1,13.4
ZELAYA CENTRAL,2018-12-02,2018-12-08,2018,45,23.9,57.1
BILWI,2018-12-09,2018-12-15,2018,6,25.428571428571427,17.3
BOACO,2018-12-09,2018-12-15,2018,100,23.071428571428573,3.2
CARAZO,2018-12-09,2018-12-15,2018,35,23.428571428571427,0.30000000000000004
CHINANDEGA,2018-12-09,2018-12-15,2018,88,27.84285714285714,0.8
CHONTALES,2018-12-09,2018-12-15,2018,51,25.34285714285714,2.5
ESTELI,2018-12-09,2018-12-15,2018,27,21.457142857142856,1.4000000000000001
GRANADA,2018-12-09,2018-12-15,2018,130,26.47142857142857,0.4
JINOTEGA,2018-12-09,2018-12-15,2018,78,19.785714285714285,5.6
LEON,2018-12-09,2018-12-15,2018,597,29.02857142857143,1.4
MADRIZ,2018-12-09,2018-12-15,2018,28,21.885714285714286,2.7
MANAGUA,2018-12-09,2018-12-15,2018,209,27.057142857142857,0.4
MASAYA,2018-12-09,2018-12-15,2018,84,24.257142857142856,1
MATAGALPA,2018-12-09,2018-12-15,2018,71,21.97142857142857,1.4000000000000001
NUEVA SEGOVIA,2018-12-09,2018-12-15,2018,52,22.785714285714285,1.7
REGION AUTONOMA DEL ATLANTICO SUR,2018-12-09,2018-12-15,2018,10,25.557142857142857,32.8
RIO SAN JUAN,2018-12-09,2018-12-15,2018,123,24.957142857142856,9.4
RIVAS,2018-12-09,2018-12-15,2018,32,26.357142857142858,1
ZELAYA CENTRAL,2018-12-09,2018-12-15,2018,43,23.857142857142858,26
BILWI,2018-12-16,2018-12-22,2018,2,24.37142857142857,20
BOACO,2018-12-16,2018-12-22,2018,90,22.57142857142857,3
CARAZO,2018-12-16,2018-12-22,2018,83,23.15714285714286,1.2000000000000002
CHINANDEGA,2018-12-16,2018-12-22,2018,96,27.414285714285715,1.7
